# H0	ombh2	omch2	tau	As	ns	chisq
6.816317455206983311e+01 2.208046850938630290e-02 1.175147579023882310e-01 7.993350261345466556e-02 2.200337366951916311e-09 9.736983408741821666e-01 2.583471635226715989e+03
6.816317455206983311e+01 2.208046850938630290e-02 1.175147579023882310e-01 7.993350261345466556e-02 2.200337366951916311e-09 9.736983408741821666e-01 2.583471635226715989e+03
6.728129513944598727e+01 2.200682805753288035e-02 1.193815422207852306e-01 8.390981654262115452e-02 2.228342069663109704e-09 9.685169482810619401e-01 2.583505088214342322e+03
6.690806037659848471e+01 2.206276172155653692e-02 1.201153498612852893e-01 9.783040027341087519e-02 2.290919295839727751e-09 9.665987851734187952e-01 2.580958599261251038e+03
6.690806037659848471e+01 2.206276172155653692e-02 1.201153498612852893e-01 9.783040027341087519e-02 2.290919295839727751e-09 9.665987851734187952e-01 2.580958599261251038e+03
6.745014121599373880e+01 2.228947736678579122e-02 1.192347173925018960e-01 1.032631262258587312e-01 2.316075126292070412e-09 9.657682149430730778e-01 2.582739868946136539e+03
6.745014121599373880e+01 2.228947736678579122e-02 1.192347173925018960e-01 1.032631262258587312e-01 2.316075126292070412e-09 9.657682149430730778e-01 2.582739868946136539e+03
6.867634244126330145e+01 2.240539111279126958e-02 1.170310629305064964e-01 1.039750657841738979e-01 2.303922370997029798e-09 9.748835458455529235e-01 2.578554726444470816e+03
6.849684959148014229e+01 2.248309069316876962e-02 1.179655996614538821e-01 1.003963310191689912e-01 2.292145975385314945e-09 9.715623565529394323e-01 2.579744215616846304e+03
6.849684959148014229e+01 2.248309069316876962e-02 1.179655996614538821e-01 1.003963310191689912e-01 2.292145975385314945e-09 9.715623565529394323e-01 2.579744215616846304e+03
6.849684959148014229e+01 2.248309069316876962e-02 1.179655996614538821e-01 1.003963310191689912e-01 2.292145975385314945e-09 9.715623565529394323e-01 2.579744215616846304e+03
6.834665039326507952e+01 2.233190114835174184e-02 1.180227919033595835e-01 1.127013490681405272e-01 2.340660856119831989e-09 9.740702139344138422e-01 2.583349744486832606e+03
6.834665039326507952e+01 2.233190114835174184e-02 1.180227919033595835e-01 1.127013490681405272e-01 2.340660856119831989e-09 9.740702139344138422e-01 2.583349744486832606e+03
6.834665039326507952e+01 2.233190114835174184e-02 1.180227919033595835e-01 1.127013490681405272e-01 2.340660856119831989e-09 9.740702139344138422e-01 2.583349744486832606e+03
6.732394524754711540e+01 2.221213977358204444e-02 1.196503102666539725e-01 1.045439134566366196e-01 2.313688584014579223e-09 9.675029260086827065e-01 2.580333162191689553e+03
6.763685558605195070e+01 2.231195352099102358e-02 1.193599006011195202e-01 1.036570825372075955e-01 2.308133756932019130e-09 9.715314964938760456e-01 2.578423792727626278e+03
6.763685558605195070e+01 2.231195352099102358e-02 1.193599006011195202e-01 1.036570825372075955e-01 2.308133756932019130e-09 9.715314964938760456e-01 2.578423792727626278e+03
6.763685558605195070e+01 2.231195352099102358e-02 1.193599006011195202e-01 1.036570825372075955e-01 2.308133756932019130e-09 9.715314964938760456e-01 2.578423792727626278e+03
6.763685558605195070e+01 2.231195352099102358e-02 1.193599006011195202e-01 1.036570825372075955e-01 2.308133756932019130e-09 9.715314964938760456e-01 2.578423792727626278e+03
6.817999975411279934e+01 2.230830609786160074e-02 1.177550716259050667e-01 1.080799150011610976e-01 2.320246830264212519e-09 9.729639831092988800e-01 2.577577218506559802e+03
6.817999975411279934e+01 2.230830609786160074e-02 1.177550716259050667e-01 1.080799150011610976e-01 2.320246830264212519e-09 9.729639831092988800e-01 2.577577218506559802e+03
6.817999975411279934e+01 2.230830609786160074e-02 1.177550716259050667e-01 1.080799150011610976e-01 2.320246830264212519e-09 9.729639831092988800e-01 2.577577218506559802e+03
6.817999975411279934e+01 2.230830609786160074e-02 1.177550716259050667e-01 1.080799150011610976e-01 2.320246830264212519e-09 9.729639831092988800e-01 2.577577218506559802e+03
6.817999975411279934e+01 2.230830609786160074e-02 1.177550716259050667e-01 1.080799150011610976e-01 2.320246830264212519e-09 9.729639831092988800e-01 2.577577218506559802e+03
6.817999975411279934e+01 2.230830609786160074e-02 1.177550716259050667e-01 1.080799150011610976e-01 2.320246830264212519e-09 9.729639831092988800e-01 2.577577218506559802e+03
6.817999975411279934e+01 2.230830609786160074e-02 1.177550716259050667e-01 1.080799150011610976e-01 2.320246830264212519e-09 9.729639831092988800e-01 2.577577218506559802e+03
6.817999975411279934e+01 2.230830609786160074e-02 1.177550716259050667e-01 1.080799150011610976e-01 2.320246830264212519e-09 9.729639831092988800e-01 2.577577218506559802e+03
6.792943311375478288e+01 2.235029254224129777e-02 1.184987741318508786e-01 9.506802632493321914e-02 2.266379711729144490e-09 9.726555686997827577e-01 2.576804270775730856e+03
6.741977194228722681e+01 2.228922972207078232e-02 1.197874787158582505e-01 4.991358180923580190e-02 2.077042365144313843e-09 9.692726772532537227e-01 2.578024027644335547e+03
6.741977194228722681e+01 2.228922972207078232e-02 1.197874787158582505e-01 4.991358180923580190e-02 2.077042365144313843e-09 9.692726772532537227e-01 2.578024027644335547e+03
6.741977194228722681e+01 2.228922972207078232e-02 1.197874787158582505e-01 4.991358180923580190e-02 2.077042365144313843e-09 9.692726772532537227e-01 2.578024027644335547e+03
6.741977194228722681e+01 2.228922972207078232e-02 1.197874787158582505e-01 4.991358180923580190e-02 2.077042365144313843e-09 9.692726772532537227e-01 2.578024027644335547e+03
6.741977194228722681e+01 2.228922972207078232e-02 1.197874787158582505e-01 4.991358180923580190e-02 2.077042365144313843e-09 9.692726772532537227e-01 2.578024027644335547e+03
6.741977194228722681e+01 2.228922972207078232e-02 1.197874787158582505e-01 4.991358180923580190e-02 2.077042365144313843e-09 9.692726772532537227e-01 2.578024027644335547e+03
6.741977194228722681e+01 2.228922972207078232e-02 1.197874787158582505e-01 4.991358180923580190e-02 2.077042365144313843e-09 9.692726772532537227e-01 2.578024027644335547e+03
6.741977194228722681e+01 2.228922972207078232e-02 1.197874787158582505e-01 4.991358180923580190e-02 2.077042365144313843e-09 9.692726772532537227e-01 2.578024027644335547e+03
6.741977194228722681e+01 2.228922972207078232e-02 1.197874787158582505e-01 4.991358180923580190e-02 2.077042365144313843e-09 9.692726772532537227e-01 2.578024027644335547e+03
6.823184201060745124e+01 2.233801397107426298e-02 1.176715191705684921e-01 7.015947819557794007e-02 2.160043183347580933e-09 9.698128635332919911e-01 2.579448385160453199e+03
6.823184201060745124e+01 2.233801397107426298e-02 1.176715191705684921e-01 7.015947819557794007e-02 2.160043183347580933e-09 9.698128635332919911e-01 2.579448385160453199e+03
6.823184201060745124e+01 2.233801397107426298e-02 1.176715191705684921e-01 7.015947819557794007e-02 2.160043183347580933e-09 9.698128635332919911e-01 2.579448385160453199e+03
6.804736168819890452e+01 2.227350343475807334e-02 1.183561310673353212e-01 8.952018507256138957e-02 2.248192839947513016e-09 9.702598289807190524e-01 2.579919447193926317e+03
6.804736168819890452e+01 2.227350343475807334e-02 1.183561310673353212e-01 8.952018507256138957e-02 2.248192839947513016e-09 9.702598289807190524e-01 2.579919447193926317e+03
6.812926704795307842e+01 2.233693490377376342e-02 1.181361057255537333e-01 1.145347112295911352e-01 2.354132115952402966e-09 9.713433403063785887e-01 2.578974058653075190e+03
6.812926704795307842e+01 2.233693490377376342e-02 1.181361057255537333e-01 1.145347112295911352e-01 2.354132115952402966e-09 9.713433403063785887e-01 2.578974058653075190e+03
6.812926704795307842e+01 2.233693490377376342e-02 1.181361057255537333e-01 1.145347112295911352e-01 2.354132115952402966e-09 9.713433403063785887e-01 2.578974058653075190e+03
6.812926704795307842e+01 2.233693490377376342e-02 1.181361057255537333e-01 1.145347112295911352e-01 2.354132115952402966e-09 9.713433403063785887e-01 2.578974058653075190e+03
6.812926704795307842e+01 2.233693490377376342e-02 1.181361057255537333e-01 1.145347112295911352e-01 2.354132115952402966e-09 9.713433403063785887e-01 2.578974058653075190e+03
6.812926704795307842e+01 2.233693490377376342e-02 1.181361057255537333e-01 1.145347112295911352e-01 2.354132115952402966e-09 9.713433403063785887e-01 2.578974058653075190e+03
6.812926704795307842e+01 2.233693490377376342e-02 1.181361057255537333e-01 1.145347112295911352e-01 2.354132115952402966e-09 9.713433403063785887e-01 2.578974058653075190e+03
6.769954560315994740e+01 2.221276654883709567e-02 1.187689736076009139e-01 9.718579091993484464e-02 2.278779252152831462e-09 9.705182565738746936e-01 2.577346248423066754e+03
6.769954560315994740e+01 2.221276654883709567e-02 1.187689736076009139e-01 9.718579091993484464e-02 2.278779252152831462e-09 9.705182565738746936e-01 2.577346248423066754e+03
6.769954560315994740e+01 2.221276654883709567e-02 1.187689736076009139e-01 9.718579091993484464e-02 2.278779252152831462e-09 9.705182565738746936e-01 2.577346248423066754e+03
6.769954560315994740e+01 2.221276654883709567e-02 1.187689736076009139e-01 9.718579091993484464e-02 2.278779252152831462e-09 9.705182565738746936e-01 2.577346248423066754e+03
6.769954560315994740e+01 2.221276654883709567e-02 1.187689736076009139e-01 9.718579091993484464e-02 2.278779252152831462e-09 9.705182565738746936e-01 2.577346248423066754e+03
6.769954560315994740e+01 2.221276654883709567e-02 1.187689736076009139e-01 9.718579091993484464e-02 2.278779252152831462e-09 9.705182565738746936e-01 2.577346248423066754e+03
6.769954560315994740e+01 2.221276654883709567e-02 1.187689736076009139e-01 9.718579091993484464e-02 2.278779252152831462e-09 9.705182565738746936e-01 2.577346248423066754e+03
6.769954560315994740e+01 2.221276654883709567e-02 1.187689736076009139e-01 9.718579091993484464e-02 2.278779252152831462e-09 9.705182565738746936e-01 2.577346248423066754e+03
6.769954560315994740e+01 2.221276654883709567e-02 1.187689736076009139e-01 9.718579091993484464e-02 2.278779252152831462e-09 9.705182565738746936e-01 2.577346248423066754e+03
6.769954560315994740e+01 2.221276654883709567e-02 1.187689736076009139e-01 9.718579091993484464e-02 2.278779252152831462e-09 9.705182565738746936e-01 2.577346248423066754e+03
6.769954560315994740e+01 2.221276654883709567e-02 1.187689736076009139e-01 9.718579091993484464e-02 2.278779252152831462e-09 9.705182565738746936e-01 2.577346248423066754e+03
6.769954560315994740e+01 2.221276654883709567e-02 1.187689736076009139e-01 9.718579091993484464e-02 2.278779252152831462e-09 9.705182565738746936e-01 2.577346248423066754e+03
6.769954560315994740e+01 2.221276654883709567e-02 1.187689736076009139e-01 9.718579091993484464e-02 2.278779252152831462e-09 9.705182565738746936e-01 2.577346248423066754e+03
6.769954560315994740e+01 2.221276654883709567e-02 1.187689736076009139e-01 9.718579091993484464e-02 2.278779252152831462e-09 9.705182565738746936e-01 2.577346248423066754e+03
6.769954560315994740e+01 2.221276654883709567e-02 1.187689736076009139e-01 9.718579091993484464e-02 2.278779252152831462e-09 9.705182565738746936e-01 2.577346248423066754e+03
6.769954560315994740e+01 2.221276654883709567e-02 1.187689736076009139e-01 9.718579091993484464e-02 2.278779252152831462e-09 9.705182565738746936e-01 2.577346248423066754e+03
6.769954560315994740e+01 2.221276654883709567e-02 1.187689736076009139e-01 9.718579091993484464e-02 2.278779252152831462e-09 9.705182565738746936e-01 2.577346248423066754e+03
6.738451810815023180e+01 2.219580719479150727e-02 1.198657878955245587e-01 9.481310986257814044e-02 2.274646687394994567e-09 9.682076153478060832e-01 2.578839967226334920e+03
6.738451810815023180e+01 2.219580719479150727e-02 1.198657878955245587e-01 9.481310986257814044e-02 2.274646687394994567e-09 9.682076153478060832e-01 2.578839967226334920e+03
6.738451810815023180e+01 2.219580719479150727e-02 1.198657878955245587e-01 9.481310986257814044e-02 2.274646687394994567e-09 9.682076153478060832e-01 2.578839967226334920e+03
6.644694975138867221e+01 2.218821567172738277e-02 1.217087954256759336e-01 9.819051771910773663e-02 2.297611199446854667e-09 9.634769638094634603e-01 2.581302704511511820e+03
6.644694975138867221e+01 2.218821567172738277e-02 1.217087954256759336e-01 9.819051771910773663e-02 2.297611199446854667e-09 9.634769638094634603e-01 2.581302704511511820e+03
6.644694975138867221e+01 2.218821567172738277e-02 1.217087954256759336e-01 9.819051771910773663e-02 2.297611199446854667e-09 9.634769638094634603e-01 2.581302704511511820e+03
6.644694975138867221e+01 2.218821567172738277e-02 1.217087954256759336e-01 9.819051771910773663e-02 2.297611199446854667e-09 9.634769638094634603e-01 2.581302704511511820e+03
6.644694975138867221e+01 2.218821567172738277e-02 1.217087954256759336e-01 9.819051771910773663e-02 2.297611199446854667e-09 9.634769638094634603e-01 2.581302704511511820e+03
6.645162269268963939e+01 2.225037067555311887e-02 1.215204945572502943e-01 7.304094536212960009e-02 2.185890213614034909e-09 9.618707393539354111e-01 2.581259235941350198e+03
6.645162269268963939e+01 2.225037067555311887e-02 1.215204945572502943e-01 7.304094536212960009e-02 2.185890213614034909e-09 9.618707393539354111e-01 2.581259235941350198e+03
6.645162269268963939e+01 2.225037067555311887e-02 1.215204945572502943e-01 7.304094536212960009e-02 2.185890213614034909e-09 9.618707393539354111e-01 2.581259235941350198e+03
6.645162269268963939e+01 2.225037067555311887e-02 1.215204945572502943e-01 7.304094536212960009e-02 2.185890213614034909e-09 9.618707393539354111e-01 2.581259235941350198e+03
6.645162269268963939e+01 2.225037067555311887e-02 1.215204945572502943e-01 7.304094536212960009e-02 2.185890213614034909e-09 9.618707393539354111e-01 2.581259235941350198e+03
6.645162269268963939e+01 2.225037067555311887e-02 1.215204945572502943e-01 7.304094536212960009e-02 2.185890213614034909e-09 9.618707393539354111e-01 2.581259235941350198e+03
6.607251067475398543e+01 2.214547363764360344e-02 1.223612949323106824e-01 7.411361559556968459e-02 2.190803858551091986e-09 9.633519804388219754e-01 2.581570440233236695e+03
6.582271515837840070e+01 2.224560306689530448e-02 1.234965566647577978e-01 6.137834463433585602e-02 2.142742685183444107e-09 9.612034138055221000e-01 2.583241024792205280e+03
6.582271515837840070e+01 2.224560306689530448e-02 1.234965566647577978e-01 6.137834463433585602e-02 2.142742685183444107e-09 9.612034138055221000e-01 2.583241024792205280e+03
6.651808790564194851e+01 2.244450543537079151e-02 1.225863501627360019e-01 6.610358416601430642e-02 2.158642292155373323e-09 9.654866314127954485e-01 2.584143375631299023e+03
6.651808790564194851e+01 2.244450543537079151e-02 1.225863501627360019e-01 6.610358416601430642e-02 2.158642292155373323e-09 9.654866314127954485e-01 2.584143375631299023e+03
6.651808790564194851e+01 2.244450543537079151e-02 1.225863501627360019e-01 6.610358416601430642e-02 2.158642292155373323e-09 9.654866314127954485e-01 2.584143375631299023e+03
6.651808790564194851e+01 2.244450543537079151e-02 1.225863501627360019e-01 6.610358416601430642e-02 2.158642292155373323e-09 9.654866314127954485e-01 2.584143375631299023e+03
6.651808790564194851e+01 2.244450543537079151e-02 1.225863501627360019e-01 6.610358416601430642e-02 2.158642292155373323e-09 9.654866314127954485e-01 2.584143375631299023e+03
6.651808790564194851e+01 2.244450543537079151e-02 1.225863501627360019e-01 6.610358416601430642e-02 2.158642292155373323e-09 9.654866314127954485e-01 2.584143375631299023e+03
6.651808790564194851e+01 2.244450543537079151e-02 1.225863501627360019e-01 6.610358416601430642e-02 2.158642292155373323e-09 9.654866314127954485e-01 2.584143375631299023e+03
6.651808790564194851e+01 2.244450543537079151e-02 1.225863501627360019e-01 6.610358416601430642e-02 2.158642292155373323e-09 9.654866314127954485e-01 2.584143375631299023e+03
6.651808790564194851e+01 2.244450543537079151e-02 1.225863501627360019e-01 6.610358416601430642e-02 2.158642292155373323e-09 9.654866314127954485e-01 2.584143375631299023e+03
6.651808790564194851e+01 2.244450543537079151e-02 1.225863501627360019e-01 6.610358416601430642e-02 2.158642292155373323e-09 9.654866314127954485e-01 2.584143375631299023e+03
6.700660995595264069e+01 2.254569956080093238e-02 1.212711219980878163e-01 8.903612408134117806e-02 2.252194998467689891e-09 9.668584202357630719e-01 2.583510605672951442e+03
6.700660995595264069e+01 2.254569956080093238e-02 1.212711219980878163e-01 8.903612408134117806e-02 2.252194998467689891e-09 9.668584202357630719e-01 2.583510605672951442e+03
6.700660995595264069e+01 2.254569956080093238e-02 1.212711219980878163e-01 8.903612408134117806e-02 2.252194998467689891e-09 9.668584202357630719e-01 2.583510605672951442e+03
6.700660995595264069e+01 2.254569956080093238e-02 1.212711219980878163e-01 8.903612408134117806e-02 2.252194998467689891e-09 9.668584202357630719e-01 2.583510605672951442e+03
6.773698903077153943e+01 2.259689253033953307e-02 1.196060849083816074e-01 7.033757687257699565e-02 2.162232858234293450e-09 9.721566143909740054e-01 2.582102479492787552e+03
6.773698903077153943e+01 2.259689253033953307e-02 1.196060849083816074e-01 7.033757687257699565e-02 2.162232858234293450e-09 9.721566143909740054e-01 2.582102479492787552e+03
6.727901056592124007e+01 2.249625869507815984e-02 1.204081672607547199e-01 5.033914062315687776e-02 2.079138363466411253e-09 9.689592149200403348e-01 2.581992938594561565e+03
6.727901056592124007e+01 2.249625869507815984e-02 1.204081672607547199e-01 5.033914062315687776e-02 2.079138363466411253e-09 9.689592149200403348e-01 2.581992938594561565e+03
6.637886056731393580e+01 2.222311286033299207e-02 1.214891654295448820e-01 6.233495511109612974e-02 2.137192159129038212e-09 9.647738490171753334e-01 2.581993094297858079e+03
6.637886056731393580e+01 2.222311286033299207e-02 1.214891654295448820e-01 6.233495511109612974e-02 2.137192159129038212e-09 9.647738490171753334e-01 2.581993094297858079e+03
6.599915177334757743e+01 2.223666688843559114e-02 1.224709961912076178e-01 6.165343992336687340e-02 2.135910942348810337e-09 9.632418399546816001e-01 2.585029122410662239e+03
6.599915177334757743e+01 2.223666688843559114e-02 1.224709961912076178e-01 6.165343992336687340e-02 2.135910942348810337e-09 9.632418399546816001e-01 2.585029122410662239e+03
6.684859321665182108e+01 2.204761255354246302e-02 1.196848817723468600e-01 6.459654586218036010e-02 2.131859806447618989e-09 9.666841351917585534e-01 2.585298381622716988e+03
6.684859321665182108e+01 2.204761255354246302e-02 1.196848817723468600e-01 6.459654586218036010e-02 2.131859806447618989e-09 9.666841351917585534e-01 2.585298381622716988e+03
6.684859321665182108e+01 2.204761255354246302e-02 1.196848817723468600e-01 6.459654586218036010e-02 2.131859806447618989e-09 9.666841351917585534e-01 2.585298381622716988e+03
6.684859321665182108e+01 2.204761255354246302e-02 1.196848817723468600e-01 6.459654586218036010e-02 2.131859806447618989e-09 9.666841351917585534e-01 2.585298381622716988e+03
6.684859321665182108e+01 2.204761255354246302e-02 1.196848817723468600e-01 6.459654586218036010e-02 2.131859806447618989e-09 9.666841351917585534e-01 2.585298381622716988e+03
6.684859321665182108e+01 2.204761255354246302e-02 1.196848817723468600e-01 6.459654586218036010e-02 2.131859806447618989e-09 9.666841351917585534e-01 2.585298381622716988e+03
6.634422797845969910e+01 2.204344894562056470e-02 1.211104158368626754e-01 8.217322837188266449e-02 2.217878199868117262e-09 9.632522306619396568e-01 2.584434429988230477e+03
6.634422797845969910e+01 2.204344894562056470e-02 1.211104158368626754e-01 8.217322837188266449e-02 2.217878199868117262e-09 9.632522306619396568e-01 2.584434429988230477e+03
6.634422797845969910e+01 2.204344894562056470e-02 1.211104158368626754e-01 8.217322837188266449e-02 2.217878199868117262e-09 9.632522306619396568e-01 2.584434429988230477e+03
6.634422797845969910e+01 2.204344894562056470e-02 1.211104158368626754e-01 8.217322837188266449e-02 2.217878199868117262e-09 9.632522306619396568e-01 2.584434429988230477e+03
6.634422797845969910e+01 2.204344894562056470e-02 1.211104158368626754e-01 8.217322837188266449e-02 2.217878199868117262e-09 9.632522306619396568e-01 2.584434429988230477e+03
6.634422797845969910e+01 2.204344894562056470e-02 1.211104158368626754e-01 8.217322837188266449e-02 2.217878199868117262e-09 9.632522306619396568e-01 2.584434429988230477e+03
6.634422797845969910e+01 2.204344894562056470e-02 1.211104158368626754e-01 8.217322837188266449e-02 2.217878199868117262e-09 9.632522306619396568e-01 2.584434429988230477e+03
6.634422797845969910e+01 2.204344894562056470e-02 1.211104158368626754e-01 8.217322837188266449e-02 2.217878199868117262e-09 9.632522306619396568e-01 2.584434429988230477e+03
6.634422797845969910e+01 2.204344894562056470e-02 1.211104158368626754e-01 8.217322837188266449e-02 2.217878199868117262e-09 9.632522306619396568e-01 2.584434429988230477e+03
6.634422797845969910e+01 2.204344894562056470e-02 1.211104158368626754e-01 8.217322837188266449e-02 2.217878199868117262e-09 9.632522306619396568e-01 2.584434429988230477e+03
6.634422797845969910e+01 2.204344894562056470e-02 1.211104158368626754e-01 8.217322837188266449e-02 2.217878199868117262e-09 9.632522306619396568e-01 2.584434429988230477e+03
6.634422797845969910e+01 2.204344894562056470e-02 1.211104158368626754e-01 8.217322837188266449e-02 2.217878199868117262e-09 9.632522306619396568e-01 2.584434429988230477e+03
6.634422797845969910e+01 2.204344894562056470e-02 1.211104158368626754e-01 8.217322837188266449e-02 2.217878199868117262e-09 9.632522306619396568e-01 2.584434429988230477e+03
6.648463318058452387e+01 2.200209719381168022e-02 1.207372386136875836e-01 8.797728186592260191e-02 2.244471134650629923e-09 9.618947843236741457e-01 2.585891199271909954e+03
6.648463318058452387e+01 2.200209719381168022e-02 1.207372386136875836e-01 8.797728186592260191e-02 2.244471134650629923e-09 9.618947843236741457e-01 2.585891199271909954e+03
6.648463318058452387e+01 2.200209719381168022e-02 1.207372386136875836e-01 8.797728186592260191e-02 2.244471134650629923e-09 9.618947843236741457e-01 2.585891199271909954e+03
6.648463318058452387e+01 2.200209719381168022e-02 1.207372386136875836e-01 8.797728186592260191e-02 2.244471134650629923e-09 9.618947843236741457e-01 2.585891199271909954e+03
6.670067026359853912e+01 2.193074933932111573e-02 1.199974860229135881e-01 6.957863390776682089e-02 2.160734493740078308e-09 9.652854426970464141e-01 2.582249855317904348e+03
6.670067026359853912e+01 2.193074933932111573e-02 1.199974860229135881e-01 6.957863390776682089e-02 2.160734493740078308e-09 9.652854426970464141e-01 2.582249855317904348e+03
6.670067026359853912e+01 2.193074933932111573e-02 1.199974860229135881e-01 6.957863390776682089e-02 2.160734493740078308e-09 9.652854426970464141e-01 2.582249855317904348e+03
6.670067026359853912e+01 2.193074933932111573e-02 1.199974860229135881e-01 6.957863390776682089e-02 2.160734493740078308e-09 9.652854426970464141e-01 2.582249855317904348e+03
6.670067026359853912e+01 2.193074933932111573e-02 1.199974860229135881e-01 6.957863390776682089e-02 2.160734493740078308e-09 9.652854426970464141e-01 2.582249855317904348e+03
6.670067026359853912e+01 2.193074933932111573e-02 1.199974860229135881e-01 6.957863390776682089e-02 2.160734493740078308e-09 9.652854426970464141e-01 2.582249855317904348e+03
6.816456512772857934e+01 2.217911996390622281e-02 1.166966242611811727e-01 8.486244000648397734e-02 2.210636448949326595e-09 9.713404542037674672e-01 2.581478212904950851e+03
6.816456512772857934e+01 2.217911996390622281e-02 1.166966242611811727e-01 8.486244000648397734e-02 2.210636448949326595e-09 9.713404542037674672e-01 2.581478212904950851e+03
6.816456512772857934e+01 2.217911996390622281e-02 1.166966242611811727e-01 8.486244000648397734e-02 2.210636448949326595e-09 9.713404542037674672e-01 2.581478212904950851e+03
6.816456512772857934e+01 2.217911996390622281e-02 1.166966242611811727e-01 8.486244000648397734e-02 2.210636448949326595e-09 9.713404542037674672e-01 2.581478212904950851e+03
6.879677533655645050e+01 2.217693140741229529e-02 1.151615904104493909e-01 7.880413771235900144e-02 2.176981611781491027e-09 9.762482322388305045e-01 2.582305966406083826e+03
6.879677533655645050e+01 2.217693140741229529e-02 1.151615904104493909e-01 7.880413771235900144e-02 2.176981611781491027e-09 9.762482322388305045e-01 2.582305966406083826e+03
6.879677533655645050e+01 2.217693140741229529e-02 1.151615904104493909e-01 7.880413771235900144e-02 2.176981611781491027e-09 9.762482322388305045e-01 2.582305966406083826e+03
6.803548827592605619e+01 2.222760172526446962e-02 1.171080965312433220e-01 8.153965017252359782e-02 2.203289180680735953e-09 9.712295875549007418e-01 2.582636892628825080e+03
6.706535197183279706e+01 2.196115874343759419e-02 1.185771033316678907e-01 9.776314267586101725e-02 2.280484807118056517e-09 9.652685451995762778e-01 2.590006192823496349e+03
6.706535197183279706e+01 2.196115874343759419e-02 1.185771033316678907e-01 9.776314267586101725e-02 2.280484807118056517e-09 9.652685451995762778e-01 2.590006192823496349e+03
6.706535197183279706e+01 2.196115874343759419e-02 1.185771033316678907e-01 9.776314267586101725e-02 2.280484807118056517e-09 9.652685451995762778e-01 2.590006192823496349e+03
6.706535197183279706e+01 2.196115874343759419e-02 1.185771033316678907e-01 9.776314267586101725e-02 2.280484807118056517e-09 9.652685451995762778e-01 2.590006192823496349e+03
6.706535197183279706e+01 2.196115874343759419e-02 1.185771033316678907e-01 9.776314267586101725e-02 2.280484807118056517e-09 9.652685451995762778e-01 2.590006192823496349e+03
6.706535197183279706e+01 2.196115874343759419e-02 1.185771033316678907e-01 9.776314267586101725e-02 2.280484807118056517e-09 9.652685451995762778e-01 2.590006192823496349e+03
6.807405805998827475e+01 2.209047047762160293e-02 1.163002429677915117e-01 1.142778398793726918e-01 2.339749127904669165e-09 9.726552207482802581e-01 2.587897384461484762e+03
6.807405805998827475e+01 2.209047047762160293e-02 1.163002429677915117e-01 1.142778398793726918e-01 2.339749127904669165e-09 9.726552207482802581e-01 2.587897384461484762e+03
6.807405805998827475e+01 2.209047047762160293e-02 1.163002429677915117e-01 1.142778398793726918e-01 2.339749127904669165e-09 9.726552207482802581e-01 2.587897384461484762e+03
6.807405805998827475e+01 2.209047047762160293e-02 1.163002429677915117e-01 1.142778398793726918e-01 2.339749127904669165e-09 9.726552207482802581e-01 2.587897384461484762e+03
6.807405805998827475e+01 2.209047047762160293e-02 1.163002429677915117e-01 1.142778398793726918e-01 2.339749127904669165e-09 9.726552207482802581e-01 2.587897384461484762e+03
6.816505040608389265e+01 2.200498121653685427e-02 1.166871117766470484e-01 1.031881805420826748e-01 2.293605812367051408e-09 9.733992496970703678e-01 2.582425246166849320e+03
6.749933071629345704e+01 2.208722667912000476e-02 1.190179886584101787e-01 7.594274069662622362e-02 2.184005252035001954e-09 9.692071122113479209e-01 2.578589112947420290e+03
6.749933071629345704e+01 2.208722667912000476e-02 1.190179886584101787e-01 7.594274069662622362e-02 2.184005252035001954e-09 9.692071122113479209e-01 2.578589112947420290e+03
6.749933071629345704e+01 2.208722667912000476e-02 1.190179886584101787e-01 7.594274069662622362e-02 2.184005252035001954e-09 9.692071122113479209e-01 2.578589112947420290e+03
6.749933071629345704e+01 2.208722667912000476e-02 1.190179886584101787e-01 7.594274069662622362e-02 2.184005252035001954e-09 9.692071122113479209e-01 2.578589112947420290e+03
6.749933071629345704e+01 2.208722667912000476e-02 1.190179886584101787e-01 7.594274069662622362e-02 2.184005252035001954e-09 9.692071122113479209e-01 2.578589112947420290e+03
6.749933071629345704e+01 2.208722667912000476e-02 1.190179886584101787e-01 7.594274069662622362e-02 2.184005252035001954e-09 9.692071122113479209e-01 2.578589112947420290e+03
6.863720430137563255e+01 2.234459523679757642e-02 1.164966936888658655e-01 6.062381848423379488e-02 2.110643510760449662e-09 9.697927739105968170e-01 2.581631250635524339e+03
6.863720430137563255e+01 2.234459523679757642e-02 1.164966936888658655e-01 6.062381848423379488e-02 2.110643510760449662e-09 9.697927739105968170e-01 2.581631250635524339e+03
6.863720430137563255e+01 2.234459523679757642e-02 1.164966936888658655e-01 6.062381848423379488e-02 2.110643510760449662e-09 9.697927739105968170e-01 2.581631250635524339e+03
6.863720430137563255e+01 2.234459523679757642e-02 1.164966936888658655e-01 6.062381848423379488e-02 2.110643510760449662e-09 9.697927739105968170e-01 2.581631250635524339e+03
6.863720430137563255e+01 2.234459523679757642e-02 1.164966936888658655e-01 6.062381848423379488e-02 2.110643510760449662e-09 9.697927739105968170e-01 2.581631250635524339e+03
6.863720430137563255e+01 2.234459523679757642e-02 1.164966936888658655e-01 6.062381848423379488e-02 2.110643510760449662e-09 9.697927739105968170e-01 2.581631250635524339e+03
